eom,market,accruals,debt_issuance,investment,low_leverage,low_risk,momentum,profit_growth,profitability,quality,seasonality,short_term_reversal,size,value
1990-11-30,0.0601121553,-0.000691509500936541,-0.00548951425422944,-0.0247367021973456,0.0111880964508335,-0.0524448825873596,-0.0554593705220836,0.00581231003590116,0.0246537881797613,0.00679978954091031,-0.0150236124789022,0.00173710765656445,-0.0202135710644379,0.0144934729795406
1990-12-31,0.0235812786,0.0026079065602371,-0.0021130919719138,-0.0128901107419682,0.00532631766461247,-0.0166382873278845,-0.0205322657302161,-0.00144017565237366,0.0232829148609875,0.0188511375721869,6.47713511405778e-05,-0.00698562108507788,-0.0148605607254124,0.00786797454006014
1991-01-31,0.0451497067,0.0138221170289368,0.00801714524503937,-0.0208144963167343,0.0299722153154827,-0.0590272839088195,-0.0271448791182419,0.00187472580599299,0.0228442884769919,0.0278203468506232,0.00265332124364412,-0.00357666033477028,0.0245712410469907,0.00163798064886945
1991-02-28,0.0714876223,-0.00465854826813703,0.0084887219916294,-0.00508223449936547,0.0130146785485672,-0.0300921478157408,-0.0303600841699369,0.000897171628948798,-0.012179743522001,-0.0106601337007504,0.00384439549781784,-0.00468301164279946,0.0400999330271153,-0.00240665288144862
1991-03-31,0.024302271,0.00374709675011163,0.0123448039507509,-0.000763760487659307,0.0115164915989459,-0.0191498382333581,0.0307311513649697,0.00789323836349535,0.00370522420292901,0.0140892935415289,0.00191419964734486,-0.000247033360027396,0.0245018408197059,-0.0119857952983384
1991-04-30,-0.001756554,0.00788137706526011,-0.00397561785587252,0.00498179510327697,-0.0125540759972703,0.0111161377221949,-0.0111183927774354,-0.00629042838264725,-0.00233462909641774,-0.0144220567733687,0.00178907347941294,0.00518591212938148,0.00485882238247886,0.0147785314061994
1991-05-31,0.0365191517,-0.00820390984807166,-0.00492265199376917,-0.0075899544721974,-0.00144547429883065,-0.0207916125744972,0.00919609394253747,-0.00832558451523737,0.00307195755192377,0.00242480784435662,-0.00263444699542446,-0.00512075827039147,-0.0123546034891337,-0.00107600920080439
1991-06-30,-0.048832429,0.00438757201239864,-0.0012113399551402,0.0158686338113307,-0.00890751980328874,0.030322616459316,0.00095032863510552,-0.00120382332948927,-0.000779358134527331,0.00167289348596294,0.00156044750916141,0.00568019405856923,0.00965190683891965,0.0171390002587258
1991-07-31,0.0421715052,-0.00489304710755372,0.00310729241374458,-0.0163396833132613,0.010649297419205,-0.0214172419545754,0.0247693926573548,0.0132419069191799,0.0136303956024384,0.00494957904079156,-0.000672273147547809,0.00359903889163643,-0.0164127001974243,-0.0150277738163663
1991-08-31,0.0224965368,-0.00437869694226136,0.00222087100465319,-0.0107609660325022,0.00520045192057933,-0.0179388362791977,0.00796411412225785,0.00649963090516412,0.00898757388988129,0.00354633971293715,-0.00156585302510446,-0.0153444327719619,-0.00427579882960026,-0.00842295683533593
1991-09-30,-0.0158916,-0.0125124412993202,-1.29681207600532e-05,0.001438701705229,0.00305696028427835,0.00657633585317791,0.0154991411822167,0.0105265153617657,-0.00647433042370056,-0.00944242110644992,0.000682403993587857,0.0010517694066711,0.0100246047140846,-0.00441759353717143
1991-10-31,0.0155115086,-0.00452912263963789,-0.0014044790009675,-0.00332361842014972,0.0198847972521083,-0.00658776667643627,0.0113059880394423,0.00850809827410043,-0.00836426190321699,-0.00284239693906194,-0.00501752930266449,-0.0090769295026611,0.00868069551530962,-0.0118321583763781
1991-11-30,-0.042761804,-0.0157931539136896,-0.0052127419833907,-0.00873150017985967,-0.00131936882766469,0.0290524021110127,0.00826444703906994,0.00849915348415463,0.0132193171894174,0.0118796487873996,-0.00241889689579869,0.00326808326687176,-0.00260810808873719,-0.0028836211362967
1991-12-31,0.1044566929,-0.00806176457151531,0.0100561460389639,-0.0242953600309923,0.0180455152223718,-0.0360789713452146,0.034482318464174,0.0243720837442585,0.0430606939441878,0.0366830070078684,-0.00610912182674284,0.012102822277276,-0.0532380600524248,-0.0319714890024533
1992-01-31,-0.006241984,0.0274288030402486,0.0173184884077047,0.0227025961624952,0.0221634712998267,-0.0493662242026147,-0.0376363035659177,-0.0120554035252568,-0.038772825684839,-0.0103937081424429,0.0204293717891476,0.00777901759080558,0.0900892793266506,-0.00392419578720641
1992-02-29,0.0108250239,0.0210106896448316,0.0115239771130808,0.0211362861776374,-0.0110166781266335,-0.0139001268137636,-0.0119977324978773,-0.00247091902350065,-0.00885003553478769,-0.0071780879820352,0.00759081379690839,-0.0148432454304834,0.0172462021677541,0.0176329949221009
1992-03-31,-0.027274527,0.00333433869433521,0.00296001894628922,0.0248983276642924,-0.0294995486893377,0.0281740132933173,-0.00108019395021613,-0.00276194394743733,-0.00182207251944637,-0.00996178962432417,-0.000319565801262702,-0.00147183849350203,-0.00282674899300781,0.0351017416767076
1992-04-30,0.0097914406,0.0216565845534864,0.0016673316762448,0.0402934933430228,-0.0400448572732256,0.0477413206738878,-0.0113719798910747,-0.0126430125545823,0.0081464519963162,-0.0210966762905992,0.00263597272787806,-0.00549029522907759,-0.0289466923860326,0.0571150501580614
1992-05-31,0.0039542654,0.00139282521966943,-0.00123385141729453,0.00132532779172564,-0.00242085025404904,0.00631619177104035,-0.00736695812362407,-0.00411286370194359,-0.00257485453903536,-0.00967386898776027,0.000952279617107212,-0.00452051263824565,-0.000907939831558837,0.00819239709394314
1992-06-30,-0.022204957,0.0019127590311872,-0.00382876525014342,0.00900761582961731,-0.0231257363095397,0.0275345566305155,0.0040303289792944,-0.00393834597538786,0.00249994081176246,-0.0191675460256996,-0.000563272100167751,-0.0010569434577793,-0.0201684038424136,0.0240653477942326
1992-07-31,0.0371579528,0.00245189768619975,0.00178419558311271,-0.00369616222379934,0.0011692461736013,-0.00219471937491384,-0.00255046539267025,0.0097983690738391,0.0110017099814868,0.00725524081510183,0.000739864400868468,0.0077871009395093,-0.00901698865536504,0.00504651094027643
1992-08-31,-0.023779894,-0.00852877171020212,-0.00518236533683025,-0.000404773056602948,-0.00617026245805173,0.0235082084367225,-0.000460110747218629,-0.00394108258867787,0.0143226886451909,0.0123899927830419,-9.98433247798621e-05,-0.0114506536790821,-0.00860867489944876,0.00678367750890635
1992-09-30,0.010454729,0.00446198276460444,0.00107044091657222,-0.00554306868025465,0.00160416289523656,-0.0071147542035601,0.0125688813246911,0.00620555673259698,0.0131399724306318,0.012788582973354,-0.000290607679511824,-0.000122474367542807,-0.00561020938197458,-0.00387702709334996
1992-10-31,0.0093511196,-0.00372520666951767,0.00751654340530153,-0.0199928895548524,0.0184600632786706,-0.0315523796983842,-0.0042427380744091,0.0158905653049586,0.0133080899380635,0.0185736961644142,-0.0051501912462966,-0.00483915132599997,0.00175105746499132,-0.0179605515332817
1992-11-30,0.0389890298,-0.00398685965129782,0.000602568758361732,-0.0236309734261694,0.0168753541285305,-0.0419279661858974,-0.011145602864577,0.0125020214318515,0.00615071094242066,0.0132410433226915,-0.00617546241855225,-0.0175716712316374,0.0209175295141491,-0.0210252335521532
1992-12-31,0.0155322429,0.00276765439749201,0.00415331032824711,0.00857003514521301,-0.00116979682017513,-0.00127522940813479,0.0159772066559385,0.00311756824272966,-0.00627628020397308,-0.0143280025573052,0.000673124515461701,-0.00721282639337799,0.0161269561252623,0.00619578030500806
1993-01-31,0.0095043949,0.0104801626196056,0.0106955020563531,0.0205094567952931,-0.00614572672246148,-0.00617655975839813,0.0191201591712612,0.00649116368703477,-0.0149984545541734,-0.0204263694301395,0.00908266567816011,-0.00719183159690002,0.0216634567706289,0.00745575954073722
1993-02-28,0.0016848067,0.0184421017183245,0.00159570303231877,0.04899942991443,-0.044512398837377,0.0457068950403327,0.00378583605859781,-0.00167257912688527,-0.0164709410533214,-0.0359588829274824,0.0020785302390858,0.00155139452800523,-0.0149094631701539,0.0475955623072932
1993-03-31,0.0236526441,0.00924706094562913,0.00288855637559212,0.00245506289740989,-0.00710077417335418,-0.0037131229972327,0.0218068300299749,0.0091101153180569,-0.00174306303093628,-0.00424203575106154,0.00440859234570941,0.00141281079503046,-0.00827086059503827,-0.00244213414071304
1993-04-30,-0.028376847,0.0155344967348994,0.00452106879999002,0.0243618115754117,-0.00166594630111611,0.011283983918405,0.00135127681847152,-0.00275447030728363,-0.0243658992553083,-0.0204905453015406,0.00261423849442048,0.00452510715163517,0.010762015593148,0.0112078153903894
1993-05-31,0.0293038046,-0.00123569386057772,0.00589933031805668,-0.0220578579372386,0.0298609305181793,-0.0408727445513312,0.0017873484127354,0.00830482427180737,0.000556249567949624,0.0197821122303956,0.00710125609322975,-0.0084241741902274,0.0115329516496289,-0.0337946916095985
1993-06-30,0.0033391534,0.00348614997804594,0.00178217236734843,0.010990733248986,-0.00984367079201905,0.000694804308124086,0.0308071684786758,0.00929114487682619,-0.00136996472568528,-0.0170338577828609,0.00327179058932095,-0.00361372458125879,0.00123291942856363,0.00620377964875269
1993-07-31,-0.003833685,0.0124873337017443,0.0032381806873333,0.0152834691999204,-0.0168215783278466,0.0110234510857205,0.0229319418748268,0.00214003079526933,-0.0139671968523694,-0.0200657974521508,0.00427696444863063,-0.00535299598177934,0.00504716641644139,0.00745997929111721
1993-08-31,0.0368154177,0.000206495169204087,2.76617767799759e-06,-0.00801949346897579,0.00746242790099555,-0.0086183766915202,0.0138304608313371,0.00782211964147115,-0.00299938062601896,0.00328573355440768,0.00292950548315253,-0.00146867901238431,-0.0042579251462594,-0.0169644478909562
1993-09-30,-0.001966869,-0.00724585722696012,0.00381505679991912,-0.0180898656990362,0.0102194235363015,-0.0134801616044323,0.0213111933906988,0.0136951754449098,0.00683757016516428,0.00833953778156151,-0.00214522782291832,0.000935197864950492,0.0132235459591387,-0.0166063313827692
1993-10-31,0.0165060664,0.00779377893296463,0.0124432158299862,0.00594113555109152,0.0118136970886409,-0.0167382388006298,-0.0170636641584533,-0.00573758823950302,-0.00972493731004896,0.012377537495012,0.00443176048972251,0.00549353019976956,0.0266240521575005,-0.00781269957010104
1993-11-30,-0.019318954,0.00340671905811649,0.00743508773715076,0.00838055915993936,-0.000707726816069295,-0.000788637596112786,-0.0415412508953252,-0.00853189512356808,0.00838278630551626,0.0145661832101558,-0.0014553592107786,-0.00549980349924119,-0.0024738341428355,0.0153432339519322
1993-12-31,0.0174803823,0.00139666974704848,0.00199228288439723,-0.00556991967804573,0.00143992223978821,-0.001321370746346,0.012143429478831,0.00997835989725349,0.00525872311546557,0.00716461218131283,0.00279558142287071,-0.0023706535593637,-0.000296834708114675,-0.00367983316302082
1994-01-31,0.0290343673,0.0143872827024894,0.0160306598310354,0.0113705758809369,0.00854427493202689,-0.0162418697775989,0.000754145618281734,0.00615639719257632,-0.0058676953162033,-0.00725563715583988,0.00490968355387209,0.00491564430898602,0.0132241159790149,0.000588276806302899
1994-02-28,-0.02630768,-0.00117928138108476,0.00565734416217033,-0.00789469553074413,0.0110743709851139,-0.00554132475296049,0.00739830145309568,0.0015187242069563,0.014982689715637,0.0306687267125069,0.00461973742326008,0.00218292534091659,0.00526339171467378,-0.0013068419749514
1994-03-31,-0.048142093,0.00265807076091716,-0.0024359025548907,0.0117843684828295,-0.00776166036528219,0.0192383637789954,-0.0145941249113709,0.000480388369566251,0.00706859022491091,0.00105508150645524,-0.00478997635910699,0.000336816289995456,-0.00191652827356323,0.0175561126988613
1994-04-30,0.0077357738,0.0077087517815989,-0.00324449077851521,0.0127830129167502,-0.0160479229061645,0.0192515234492714,-0.000796091559204823,0.00413856395683393,0.00829428702483446,-0.00733887755333968,-0.000702128871559019,0.00585297452762354,-0.0138242670241185,0.0175124052245791
1994-05-31,0.0057870812,0.00595772260896125,0.000236659066558268,0.0181462983198023,-0.00457450135329091,0.00365436284838368,-0.00202609096842897,-0.0105340775206541,0.0013818871336868,-0.0134289869727366,-0.00928595915480171,-0.00120079469580125,-0.00103762595728394,0.0155662690638157
1994-06-30,-0.030733166,0.0154938321330527,-0.000168712082079663,0.0251136374379964,-0.0195925676947722,0.0287890927693505,-0.00240046704550162,-0.00701050638601586,-0.00392463211620513,-0.00522419924385143,0.000463989415904085,-0.00332725721088026,0.00156986146591956,0.0244007769401375
1994-07-31,0.0286507558,0.00560681470288896,-4.63010546297572e-05,0.00819447786047186,-0.00514905771361016,-0.00284146839023154,-0.00299895783997089,-8.65662681692403e-05,-0.00256923171688538,-0.00717645946512768,0.0020623667975063,0.00323488169641072,-0.00894490882756636,0.00564674970448057
1994-08-31,0.0398459163,-0.00142151108033311,0.00428074635836421,-0.0156163394657547,0.0274772355310201,-0.0305599811822947,0.000950774454692145,0.00753296330719103,0.00984825767749531,0.0209559580082371,-0.00195716404012394,-0.00624928280307436,0.00401406745148425,-0.0180277469695959
1994-09-30,-0.021205065,0.00318156929538056,0.00685208478149892,-0.00258990881816815,0.0190015345418812,-0.00926785684592028,0.0101496097538587,0.00178128078459764,-0.0075281587792868,0.0117392537102676,0.00819778401952275,-0.0127146464390005,0.0239268792066069,-0.020187196174044
1994-10-31,0.0117402197,0.000399091322492533,0.00406316268704195,-0.00855642079996361,0.0161391770686349,-0.0046587236907791,0.00107079320509377,0.00689981199191953,0.0149200075941294,0.0228793501431179,-0.00254514241596462,0.00585773781289849,-0.00579427165490439,-0.0054882673459005
1994-11-30,-0.042081492,-0.0116148242790769,0.00460743314933436,0.00239623481481265,0.0070627203784602,0.00462519568307635,-0.00660374813137337,0.000455374226537473,0.00493754040742726,0.00909330015644973,-0.00350231393072478,-0.00319482491884954,0.00097343650135719,0.00602804202926749
1994-12-31,0.008337559,0.00588751405230664,0.00805839089283465,0.00664127928991374,0.0014632459540066,0.00763307424754139,0.00958209226341685,0.0122636764376735,0.0125836869420148,0.00751990101184894,0.00416055416415724,0.00430512885467861,-0.00525682569693774,0.00442690525196924
1995-01-31,0.0161141745,0.0112245156447344,-0.0060980828312769,0.0143255015145979,-0.0169414302572287,0.0187178303544149,-0.0145959532064927,-0.0118732884993608,0.000896788417845189,-0.0185003418178109,-0.0100683185815102,0.00898487399377185,-0.00263236087960214,0.0287789906805169
1995-02-28,0.0362278931,0.00627620453427978,0.00281397493411956,0.000611717958143368,0.00639843648005943,-0.00433290713986807,-0.00487739547618009,0.00736212026901792,0.012479605827986,0.00423589557954655,0.00351528733353066,0.000906231909223652,-0.00397900213979139,0.0037917982588679
1995-03-31,0.0229032589,0.00739384811111095,0.00382293297327671,-0.00735745841044628,0.0166500757980995,-0.0127778670549054,-0.00385367529053966,0.00911643643351726,0.0116133290300663,0.0166975757630376,0.00504496219162214,-0.00506666510194709,-0.00576943153390947,-0.0151847298992134
1995-04-30,0.0212429557,0.00366199795007767,0.00433884265271472,0.00838772757263598,0.00876225576304094,0.000103579835100446,0.00915649044916753,1.04916325451487e-06,0.00159917090433377,-0.00466079517314785,0.00178647335492975,-0.00387301520966504,0.0173817333336511,0.0107905238092895
1995-05-31,0.0279338911,0.0057143347025495,0.00199177495325999,0.00882895568157017,-0.00568337287470192,0.00956342436282045,-0.00593274448706436,-0.0056822624225137,0.00297491697333107,-0.00774342004924992,-0.00481044131560591,0.00270649266173631,-0.006842443920385,0.0183334353313934
1995-06-30,0.0268214277,-0.0129645667988813,0.00534493728942871,-0.0323530398060739,0.0411123547152053,-0.0399914827620198,0.0143245043408389,0.0157130505379733,0.00630794832706727,0.0202060653158495,-0.00436920697688931,0.0103378903829192,0.0169631254240497,-0.0382155782055037
1995-07-31,0.0364711616,-0.00828168353305944,-0.00248955139321281,-0.0336429343525615,0.0291115204594171,-0.0388640143438285,0.0163657968058485,0.0155304293552184,0.00833054671830298,0.0178603042217664,-0.000137779387011543,-0.0177850375290864,0.00740060245490841,-0.0338050700836391
1995-08-31,0.0045326485,0.00759034093916749,0.000202266551776586,0.0105087259739465,-0.00205973942415668,0.00697472929716334,0.00140885932223974,-0.00460393649879409,-0.0104184761611529,-0.0196885847450045,-0.000574794794311141,-0.00186879243854617,0.0198053469617454,0.00788931418861903
1995-09-30,0.0325677423,0.00351326510900087,0.0045191752849749,0.00604135603193183,0.00172816632206169,0.00668098676050675,0.0157466556060139,0.000875027375068381,0.00543577722143547,-0.0016024255536817,-0.00275973812586599,0.000472051925925061,-0.00777911063078718,-0.000129852435477496
1995-10-31,-0.016228872,0.00633661349926862,0.00737886075903964,0.0151268214147133,0.000704996291196618,0.0249090083530172,0.0141760939972492,0.0132217251182952,0.0206809643563836,0.0119161861214162,-0.0010515593315545,-0.0136850406983516,-0.0289835997241983,0.00980227885682938
1995-11-30,0.0393758987,0.00251317249166324,0.00564574994867335,0.00761366570488096,-0.0038308509259174,0.000795635757039957,-0.00876062596986055,-0.0100211961329851,0.00465319717823309,-0.00437267718010644,0.000854758416215817,0.00143950077842983,-0.0137792249481894,0.00716475665695728
1995-12-31,0.0100363548,0.00784944194903697,0.00644090278156493,0.0265936787018778,-0.0178450317491057,0.0323946612984585,0.0125168581379652,-0.0119049322662242,-0.0179377652725873,-0.0200887390564724,-0.000834902476486133,0.00114491736248672,0.0114747479809944,0.00967126845736095
1996-01-31,0.0234191591,0.0125447390174279,-0.000342786470333765,0.0131204925215431,-0.0110543629065431,0.0134810272312136,-0.00415136537864119,0.0022591567433248,0.00349873499386526,-0.0125182148110745,0.00332348431834698,0.0128466483854218,-0.000557500117088594,0.0128197335617743
1996-02-29,0.0128689214,-0.00439746402545266,-0.00288564568448527,-0.0195696024611358,0.0140480822393898,-0.0185087849981195,-0.00283437626615068,0.00436398124234846,0.00693783488874343,0.0171281489220624,0.00607235728782918,0.00840598370192349,0.00643564120463119,-0.0166234526488591
1996-03-31,0.0075061298,0.00400752662976265,-0.00301911821584779,0.00617044089280409,-0.023781087737672,0.00609342533672734,-0.00758638721873848,-0.00463354450030815,-0.00314950995214782,-0.002371178448478,0.00785066799820089,-0.00172362490574668,0.000545343802479301,0.00960637000300729
1996-04-30,0.0217996349,-0.0108311427622439,-0.00050475423497452,-0.0364371695189526,0.0533421586911448,-0.0525477463756876,-0.0131240884228984,0.0104312686299465,-0.000399354400856273,0.03428379647094,0.00365822222517099,-0.00306292324978231,0.0309577114218446,-0.0497235331325897
1996-05-31,0.0232815849,-0.013237062696956,0.00303812435200654,-0.0091858257925871,0.0131666564164709,-0.0154495924403952,0.0164489135677275,0.000232288878728282,-0.0108126963414422,0.00559902418426014,0.0020579058220979,-0.00218951844293325,0.0251350656487336,-0.0211630445581752
1996-06-30,-0.012742586,0.0280365836193452,0.00360647803620407,0.0419342411896101,-0.0513449925070288,0.0533668493717807,0.00103768211216038,-0.00651500749552052,0.00744037666469966,-0.0181774201401545,0.00308454750084029,0.0125683409801039,-0.0230295537502938,0.0525153727580483
1996-07-31,-0.059654283,0.0132115700992034,0.00590186018550218,0.0349651864529347,-0.0415341823816367,0.0560163113146797,-0.00548360636552272,-6.39447736246046e-05,0.021771470399307,-0.0120055393254423,-0.00333225806900359,0.00523843819990241,-0.0189839120173865,0.0581165084220339
1996-08-31,0.0284150279,-0.00694702393917837,-0.00315032408530334,-0.0227519997885124,0.0164531603448464,-0.0234240817320567,0.00176168359662963,0.00118861332056707,-0.00236818174734449,0.00434059419556358,0.00111889567686167,0.00398252561386073,0.0076372466456048,-0.0179156789763599
1996-09-30,0.0497466966,-0.0092198969942893,-0.00136895061570808,-0.0247905962153274,0.0233794204246265,-0.0240037642508397,0.00484675741547825,0.00875236280209444,0.0203773773352821,0.0212092447614075,-0.00763040469461518,-0.00144277276958571,-0.0134748493523946,-0.022931090365912
1996-10-31,0.0095440183,0.0180725037796561,0.00914801787713667,0.0417032871987911,-0.0395272698798496,0.0478003347645751,0.030472017557029,0.00908555515895997,0.00900165849150747,-0.0227074379178134,-0.00319914271528471,0.00618041332180506,-0.0163516896197316,0.0503335590674899
1996-11-30,0.062666654,0.00690125781942295,0.00136558418943042,-0.00333828504174886,0.000918285026940092,-0.00115521195000761,-0.0123303705343773,-0.00167211917333533,0.0280135981347201,0.00662433859077804,-0.00351109995653544,-0.00790195523792942,-0.0164686410093944,0.0246265773297014
1996-12-31,-0.01703378,0.00482348340420106,0.00331485926703146,0.0106821727972937,-0.00606382886210868,0.0115594712119575,0.000301617409222809,0.00208619276784348,-0.00968844982418488,-0.00449283276457898,0.00305055353368615,0.00524352145821461,0.0260339505380931,0.0114168439630219
1997-01-31,0.0502849501,-0.0066827673397839,0.00114877960189496,-0.0110918644101524,0.0213312490557485,-0.0172454974765376,0.0102979916701368,0.00422823791463196,0.00761248126720897,0.000288615336144969,0.00115822954157813,0.0126811287794309,0.0149323333559049,-0.00492241540678986
1997-02-28,-0.00510341,0.0140587785880167,0.0049386567927433,0.0463558341128928,-0.0530564387748862,0.0577862465114071,-0.00791970187660921,-0.0178824042505822,-0.00101564941777658,-0.028833900527618,-0.00755467240319597,0.00950795669486165,-0.0116391126289369,0.061930679087177
1997-03-31,-0.049866386,0.0203930150340867,0.00638457178653611,0.0304055316539157,-0.0315105295328118,0.0311933214928437,0.00984088953460651,0.00251891476376532,0.00757363455032014,0.00472972668604748,0.00636395840871011,0.00724041617934167,-0.0151867398825302,0.0343597918284987
1997-04-30,0.0391816965,0.0109357329852436,0.00270354313578597,0.00684421139847078,-0.0201537678728639,0.00998362974477763,0.0378151309776055,0.00501413996215334,0.0358701801355038,0.0103545332981732,-0.00684188013156186,0.00724756727639345,-0.044278629317486,0.0200087511215918
1997-05-31,0.0683946295,-0.0170057108972813,-0.000435125422251155,-0.0400817165624233,0.0502965709180312,-0.0485185746706384,-0.044910674030222,0.00446585877346338,-0.0024056660664972,0.0226114525292367,0.00312380600820549,0.0126024679864828,0.0346258548740293,-0.037690932370009
1997-06-30,0.0403672379,-0.00849932720507939,-0.00205476460026384,0.00550493339221055,-0.0136816470481613,0.012812098288486,0.0108838763413699,0.00691717065376034,0.00404392959204804,-0.00231563703919244,0.0012574349086464,0.00259685488270881,0.00984720491375259,0.00761582216064118
1997-07-31,0.0731781107,0.00421350789634946,-0.00162563918407281,-0.0142205627575608,0.0160210429692303,-0.0234490849756222,0.0354132159765017,0.00845549660091849,0.0150413558368702,0.00996824873885747,-0.00819862594294949,0.0141777353299474,-0.0188116239208664,-0.00710215100021558
1997-08-31,-0.040749207,-0.00355547685661337,0.000727802242288477,-0.00804335884326316,0.022261625619821,-0.016190560638181,-0.0131737017515479,0.0050279082888327,-0.02097700569029,0.00411896391674986,0.00767126374009482,0.00217324371414282,0.0464948886430363,-0.0112797728551502
1997-09-30,0.0540385623,-0.00168423709601988,-0.00536137640143758,-0.0101691937395008,-0.000261682476989424,-0.00601965114580077,0.0149475573541202,0.00916816057901562,-0.0121859879799382,-0.0158209651903911,0.00317586307508901,-0.000232384175820702,0.0206073298855289,-0.011024602612369
1997-10-31,-0.038399193,0.00224615965286916,-0.000144389469915321,0.0159929542054469,-0.0287234789075653,0.032947173042391,-0.00633708894373544,0.0119558850052918,0.00488114832920634,-0.0130667736763832,0.00861109001163151,-0.00173317081134876,-0.00141076594814881,0.0257023882685422
1997-11-30,0.0267866131,0.000384598874426553,0.0137903581698865,0.035477352614769,-0.0325535642656543,0.0379433817439044,-0.00693482292182372,0.00166077493973971,0.0209650502516533,-0.00120475047804897,-0.0115208981616063,-0.00883171163375893,-0.0392006527009813,0.0401174769980008
1997-12-31,0.0131464156,0.00382268353092277,-0.00186877009441202,0.0190128150128805,-0.0438915829658516,0.0484086279514395,0.0340311822471231,0.00440276032185011,0.00284987518280923,-0.031230792006863,-0.00756219352948069,-0.0152987950430655,-0.0262584221293303,0.0297986630992691
1998-01-31,0.0002043687,0.00789265722062755,0.0132205028483793,0.00651554438382375,0.0155167711782262,-0.00463442079146875,-0.00972263922950563,-0.0088199745758703,0.000283713233039887,0.0135542782563222,0.00114825629976521,0.0189607925880687,0.010497337095669,-0.00177319139743197
1998-02-28,0.0713757056,-0.0106796753920406,-0.00340890684887691,-0.0204461530574711,0.0120995666675869,-0.0231023546030878,-0.00925459701204581,0.00132868595186913,0.0048563137226204,0.0123467067394708,0.00238700264312721,0.00291350696723851,-0.0052118659845296,-0.01559491858939
1998-03-31,0.0477140027,0.0111783801431536,-0.00291097232023844,0.00506990967376643,-0.0130907000549715,0.00642395446744912,0.0149457412421057,7.5170784900907e-05,-0.0051512256408704,-0.0113542085545801,0.00362844636105973,0.00847689816059005,-0.00411743315089681,0.00357808028958404
1998-04-30,0.0074957343,0.00115657354950984,0.0058682830739322,-0.00519645030907602,0.0183947256157473,-0.0176155644515277,-0.00437402205655744,0.00454299995635564,0.00567876919227971,0.00531403343634382,0.00520007785177272,0.0031934242400558,0.0108977465665471,-0.00656185915239873
1998-05-31,-0.029930342,0.0019632592051309,0.0053012053440336,0.0286990716100918,-0.031504186401166,0.0393455897673828,0.0194057829562453,-0.00661521392985245,0.00723482539185173,-0.00412480246189016,-0.00470077375926315,0.00744459013140017,-0.0177613163051083,0.0281195577435121
